latitude,longitude
21.69169,-157.97462
21.69933,-157.99553
19.92163,-155.88482
22.00924,-159.33815
21.70155,-157.99614
21.69879,-157.99542
21.69873,-157.99266
19.92334,-155.87891
22.01144,-159.33925
21.32496,-157.85992
19.92114,-155.88529
19.56052,-155.96301
19.92152,-155.88433
19.63592,-155.98893
19.91629,-155.87947
20.76611,-156.45145
19.919007696313294,-155.8797211
19.631191,-155.988251
20.93958,-156.69237
21.39432,-157.73393
19.91965,-155.88262
22.01171,-159.33989
21.3065,-157.84648
21.40031,-157.7502
21.39422,-157.73224
21.406128,-157.741898
22.0112,-159.33991
19.56991,-155.96496
21.88144,-159.45143
22.05386,-159.32579
19.62207,-155.98595
21.34407,-158.12382
20.76268,-156.45749
20.697781326850826,-156.4416436
21.33563,-158.12205
22.064168,-159.318183
22.21704,-159.48145
19.62063,-155.9849
22.07177,-159.31752
22.2181,-159.49375
20.917841,-156.696289
22.06148785649325,-159.319211
20.95959,-156.68481
22.21835,-159.48273
20.70838716555602,-156.4420874
20.97526,-156.67812
21.876918783414137,-159.4589729
21.876546135160392,-159.4591125
20.72469,-156.44577
22.06158705520624,-159.3213725
22.06738,-159.31868
20.959110343821372,-156.6849129
21.29203,-157.83678
20.22613,-155.79712
21.2854,-157.8306
20.93816,-156.69251
19.63701,-155.99107
20.97509,-156.67876
22.062137863499775,-159.3208132
19.62546,-155.98311
21.2743,-157.82031
20.7646,-156.45745
19.57369,-155.96547
21.877657377840695,-159.4591433
22.060200195665132,-159.3210643
22.06313,-159.31996
22.21630045609419,-159.4883364
22.06235,-159.32116
21.2849,-157.82899
20.75816,-156.45805
22.05331,-159.32909
20.97112,-156.67998
21.29956,-157.8236
20.75883,-156.45816
22.22429,-159.49172
21.27193,-157.82195
22.04915,-159.3676
20.21881476646927,-155.8221231
21.285315288968746,-157.8357292
21.28488,-157.83937
21.2855735,-157.8395601
22.22141,-159.48077
22.22202,-159.47857
22.22434,-159.47305
22.22261,-159.479
20.94872,-156.69036
21.27899,-157.83361
19.133339,-155.511322
22.220965677426364,-159.4693553
20.97002,-156.67824
19.58427,-154.93914
20.91364,-156.49561
21.28531,-157.83902
20.93833,-156.69174
22.222245820332397,-159.4824736
22.221438035772206,-159.4708419
22.221289929511066,-159.4718988
21.27981,-157.8279
22.22236120257301,-159.4782237
21.284013564140697,-157.8373777
22.222602092263354,-159.4824803
21.274986226346964,-157.8207969
21.283387792645435,-157.8310728
21.28578,-157.83303
20.97106,-156.6802
21.28312,-157.83122
22.223861024734518,-159.4808508
21.281641297345125,-157.8276992
21.28124,-157.82817
19.13313102722168,-155.5114746
21.28657,-157.83961
21.27972,-157.82646
21.27479,-157.82098
21.27433,-157.81983
21.29886,-157.84488
19.950549264163996,-155.1974674
21.28344,-157.83092
22.22477,-159.46844
21.27752,-157.82493
21.187704841547607,-157.2485322
21.27468470927178,-157.8212099
21.28181,-157.82469
21.27588756,-157.8222093
21.277122391011982,-157.8242522
21.2889,-157.8313
21.27898001,-157.8253573
21.284845873307802,-157.8310863
21.27758866963664,-157.8233035
21.28052,-157.82523
21.27936,-157.83175
21.27407,-157.82057
21.2836,-157.83735
22.22162,-159.49277
21.87284,-159.44786
21.2859,-157.8338
22.22311,-159.48786
21.2818,-157.82782
21.2829,-157.82799
20.92568,-156.68972
21.28624,-157.83581
21.277008557716105,-157.8212454
22.22046,-159.47238
21.27925,-157.83214
21.2829043,-157.8280153
21.39762,-157.73421
20.971106902948005,-156.6784101
19.73584,-155.04265
21.279264033717393,-157.8336517
20.9467,-156.69207
22.22113,-159.46965
21.27783,-157.82257
19.93163,-155.79373
20.25761,-155.8302
21.63854,-157.91986
20.91299,-156.37885
20.84700577622487,-156.3166208
21.18684,-157.2452
19.40311,-154.92183
20.946004,-156.691035
20.945251,-156.690081
21.27969,-157.82665
21.41217,-157.74463
20.9173,-156.37889
19.43372,-155.23947
21.65358,-157.93025
19.1045763,-155.7470061
19.4345,-155.21265
19.5388203,-154.9130668
19.438514767486268,-155.1763561
21.18696,-157.24399
19.34943,-154.98815
19.92739,-155.79468
19.71425,-155.9959
19.58091,-154.9639
20.89216,-156.5028
19.599606213442243,-154.9813519
19.61689,-154.94632
19.80943,-155.84039
20.945864,-156.690828
21.28491,-157.83926
19.50443,-155.92635
20.972401935536332,-156.678566
19.59803,-154.97162
20.6603,-156.43999
21.28736,-157.83169
19.53567,-155.08243
21.2852,-157.83913
22.22837,-159.47581
21.18931,-157.24675
21.28423,-157.83753
19.555386915733887,-154.8925129
19.71785,-155.99011
19.0489,-155.63476
21.5194,-157.83611
19.59636,-154.94984
19.43771,-155.26968
19.676772462996713,-155.9951938
21.29382,-157.84461
19.42843,-155.21348
19.72883,-155.08922
19.94846,-155.85532
20.97182258176312,-156.6784462
21.64965,-158.05004
20.726295021166354,-156.4485192
19.50239,-155.92461
20.945522440506217,-156.6918986
22.22175,-159.41351
19.71914,-156.0033
19.67382527930002,-155.083479
21.58206,-158.14168
19.941256524480234,-155.8592539
19.565719912357796,-155.9621225
19.47441,-155.91879
19.504188200440197,-155.926067
21.28731,-157.83457
19.56154,-155.05885
19.53201,-154.91546
22.22026,-159.47266
21.880737,-159.474884
19.612312868765983,-155.9498102
19.93023,-155.8559
21.5808,-158.15519
20.797378549207657,-156.5049938
19.91664,-155.87719
22.22393,-159.55721
19.91608,-155.8765
20.892424472671102,-156.5049881
19.6909647,-155.064652
19.69541,-155.06939
19.92546,-155.87617
19.92483,-155.877499
19.61995,-155.96115
19.924901,-155.875846
21.5832,-158.12353
21.57584,-158.15189
19.9279,-155.85624
19.920288552676595,-155.8773209
21.28564,-157.8306
20.984229642695535,-156.6710788
20.98431,-156.67075
20.99474,-156.66637
19.94726,-155.85288
19.64294,-155.99304
19.942680694775692,-155.852871
20.99762,-156.66293
19.58421,-155.96766
20.98531,-156.67036
19.64111,-155.98938
21.00286,-156.66257
21.0011615,-156.65922
21.611498,-158.095231
21.28019340628288,-157.8244359
21.65167971254638,-158.0605876
21.889231,-159.473369
20.9892282,-156.6651663
19.58959,-155.96961
21.2766879,-157.8237861
21.28041,-157.82606
21.28551,-157.82977
21.27994,-157.82512
21.28465,-157.83919
21.28495,-157.8386
20.944896,-156.690048
20.99923343406387,-156.6620444
20.998932331289048,-156.6601011
19.64057,-155.99173
22.229090089285922,-159.4760376
21.95286,-159.36387
21.28112,-157.82554
22.227933,-159.474803
21.95929,-159.35641
21.961218902285612,-159.3493394
19.91664,-155.87991
22.01071,-159.34046
19.92419,-155.88231
21.38472,-157.73717
21.27766,-157.7893
19.91872528578203,-155.8801059
21.69421,-158.01524
19.57979,-155.965
21.69888,-157.99427
20.74465144174134,-156.4562268
21.33648,-157.8791
22.00955,-159.34104
20.698353,-156.44017
19.62778,-155.98611
22.009637322777856,-159.3397371
19.92075,-155.8835
19.91798,-155.88225
19.63725147375648,-155.989457
21.38873,-157.71335
19.56895,-155.96362
20.72734,-156.44832
21.699885,-157.993054
22.009125964835935,-159.3405522
21.38811,-157.71285
21.27172,-157.70183
20.94576,-156.690417
20.94478,-156.690033
21.2846,-157.83933
21.28467,-157.83957
19.92385,-155.8834
21.38226,-157.71296
21.41798,-157.74791
19.637148,-155.990268
19.62046,-155.98435
20.76478,-156.45743
22.22042,-159.49186
21.27371,-157.82152
19.73364,-155.02602
19.061317168628158,-155.645322
21.28547,-157.72447
19.625872,-155.9842083
22.202961340544533,-159.4965567
20.9692382,-156.6792652
21.87029,-159.44524
19.63114,-155.98991
22.06042,-159.32218
21.3481765,-158.0670214
20.690381984882105,-156.4359533
21.876567214662003,-159.4604941
21.29011,-157.81069
21.870098,-159.446213
21.40206,-157.73776
19.63103,-155.99
22.059519,-159.321426
21.87478,-159.445
21.39287,-157.73418
20.9602037,-156.6838994
20.961941,-156.683609
21.25915,-157.79844
20.716515258560136,-156.445738
20.93881,-156.69068
21.87627,-159.45981
20.95223,-156.68777
21.877,-159.4577
20.917591108617774,-156.6959515
21.41929,-157.74677
21.38941,-157.71556
19.72132,-155.09764
21.28585,-157.83974
21.28065,-157.82796
21.27344,-157.82125
19.95675,-155.78823
20.69878941380284,-156.4389986
21.333236532067883,-158.1219021
21.404713971885755,-157.7481798
21.34702,-158.12539
22.05054,-159.33441
22.06165529300316,-159.3210028
19.63269,-155.98953
20.92329,-156.69485
21.27176,-157.81379
20.952248,-156.688965
21.39908,-157.73376
21.87643,-159.4604
20.92836,-156.68995
21.877008564825168,-159.4591853
19.57168,-155.96711
21.876794505610498,-159.459482
21.27142010147772,-157.8157685
19.62946,-155.98851
21.28442,-157.83146
21.26988,-157.81451
19.57153,-155.95449
20.68698,-156.44111
22.05993731637179,-159.3213168
20.76275,-156.45755
20.9386,-156.68995
21.299267704862327,-157.823399
21.30029,-157.82295
20.68738,-156.44108
20.9476039,-156.6914159
20.973,-156.67844
20.94894,-156.69107
21.280968,-157.825638
20.971885681152344,-156.6793213
21.27945,-157.8334
21.286691464358206,-157.8327713
21.286,-157.83325
21.272172927856445,-157.8215027
21.28108,-157.82808
21.283678608547646,-157.8289417
22.21774,-159.47446
21.39317,-157.74907
20.933839,-156.689088
21.281212454939812,-157.8258334
21.27833,-157.82859
21.88413,-159.45868
21.286964416503906,-157.8327179
20.94882,-156.69028
21.3912958,-157.7175362
21.273289143414825,-157.822108
20.97044,-156.67849
22.22132,-159.46962
22.222280648000105,-159.4783784
21.27949,-157.83296
21.27924367748046,-157.8320285
21.281596214901246,-157.8261397
22.22261,-159.47875
22.0526,-159.32733
22.05264,-159.32947
22.05172,-159.32934
22.22095,-159.47079
19.6083,-155.97707
21.271329662185863,-157.8223199
20.94558,-156.69133
19.59327,-155.97099
20.9489,-156.69081
20.23425,-155.81641
21.2849,-157.83945
20.698783749361567,-156.4390086
21.28531,-157.83955
21.28474,-157.83952
21.28519,-157.839
21.279385881140744,-157.8332544
22.22174,-159.49464
20.71981,-156.44769
21.33084,-158.12179
21.28048,-157.82642
20.93982,-156.69062
21.28505594391824,-157.8387552
21.30242,-157.79801
21.309728439327973,-157.8599105
22.222218876463188,-159.4793566
22.22583,-159.48138
21.28485,-157.83738
21.27704536105265,-157.8240724
20.97289,-156.67812
20.70888,-156.44333
21.873217,-159.448395
22.05506,-159.3257
20.97056,-156.67995
22.21754,-159.4846
20.96838,-156.67957
20.88154,-156.68694
22.22203,-159.47502
21.27236808251454,-157.8219691
19.42136463908826,-155.2149714
19.60523,-155.96413
20.857514,-156.666127
19.66951,-155.98093
20.858956,-156.668499
19.59699,-154.97786
20.24822,-155.83292
20.99392,-156.66667
20.989625,-156.669008
21.28739,-157.83388
19.47586,-155.26198
20.9383,-156.6908
20.860588,-156.669877
22.225075364163327,-159.4723132
20.94124,-156.69114
20.86724,-156.6751
21.27979114981671,-157.8267353
21.28409551182993,-157.8383529
21.28641,-157.83177
21.27913,-157.8336
21.28647,-157.8356
19.585821067790523,-155.0038232
21.28527,-157.82987
21.284838283485456,-157.8378291
21.27357,-157.81985
21.30709,-157.83458
21.2833397,-157.8302222
21.960769534068305,-159.3497736
21.33111,-158.12129
21.28675,-157.83865
19.43836,-155.17622
21.96196605899262,-159.3499399
19.63341,-155.98974
21.29226,-157.84671
21.277990564029114,-157.8332521
21.27895,-157.83272
20.723790574374146,-156.4464205
21.33289,-158.12158
19.629240400543356,-155.9515102
22.219123956915546,-159.4854793
22.21737,-159.4673
21.27379,-157.82039
21.59138,-157.89141
21.27136,-157.82212
21.27175,-157.82267
20.94876,-156.69023
20.97093,-156.6799
21.286327234693765,-157.8337712
21.28001,-157.82613
21.2804,-157.82451
21.28137,-157.82764
22.22063,-159.47029
20.97116,-156.67978
20.944996,-156.689911
21.28165,-157.82762
22.2231569,-159.4780584
20.943756,-156.691173
20.94372,-156.69
22.0536,-159.32723
22.22152,-159.48932
20.94545095234601,-156.6919619
21.27436,-157.81982
22.0546,-159.32816
20.97014,-156.67858
21.28367,-157.82961
22.222302103642882,-159.4769587
21.279463,-157.825439
20.97169,-156.68053
20.970035,-156.679428
22.22234,-159.477
20.95172,-156.68871
21.87008,-159.44669
21.27732747144676,-157.8260374
21.27860997044164,-157.8257012
20.99389,-156.66722
20.94963,-156.68959
20.94874,-156.68929
21.28145,-157.82826
21.27902446742989,-157.8258806
22.218775055355067,-159.4703037
22.218999257791918,-159.4716539
20.9495,-156.69033
21.870657,-159.448166
20.94871,-156.69118
21.27669,-157.82376
21.28503,-157.83092
21.277222215563523,-157.8244281
22.05566,-159.32654
21.87562,-159.4564
21.277143153744245,-157.8255077
22.054944318702763,-159.3259807
20.947792,-156.691864
21.27897,-157.83177
22.053658,-159.329208
21.28663,-157.83435
21.2766879,-157.8237863
20.94751,-156.69146
21.87418,-159.4556
20.94905,-156.68985
21.0813562,-157.0032922
21.27335,-157.8194
21.28003,-157.82638
21.873699188232422,-159.4485168
21.2851,-157.83364
22.222406,-159.4801139
22.22233,-159.47032
22.22595,-159.4847
20.971252,-156.679352
21.27972,-157.83195
21.28771,-157.83378
19.55557,-154.95904
21.38575,-157.73647
21.28613,-157.83216
21.287524011627923,-157.8323897
21.27958,-157.82187
21.88409,-159.46289
21.27634,-157.82442
21.87485,-159.45104
21.87832635872351,-159.4598888
21.878325404181663,-159.4590243
21.883107,-159.464072
21.283894824465115,-157.8374679
21.27917877198784,-157.8337198
21.3388228,-158.1231595
19.662789426549054,-155.9573076
21.285139282119516,-157.8294919
21.87244,-159.44951
19.0605,-155.58685
22.22367,-159.48811
22.22348,-159.48284
21.877700301415516,-159.4590254
19.63664,-155.98915
19.92195,-155.88431
22.009061922674903,-159.3375555
21.275278384485226,-157.8240159
20.76101,-155.99161
22.06183,-159.31906
21.27559,-157.82417
19.42654,-155.2208
19.596926768460627,-154.966636
22.053082113138984,-159.3283831
21.27993,-157.82838
19.59505,-154.96865
20.92761,-156.6913
21.27759,-157.83204
19.64292,-155.98973
19.65083,-155.12052
19.473,-155.91904
20.679641009721973,-156.4424896
19.422602532639253,-155.2168755
19.10067,-155.75959
20.7094,-156.44444
22.22143,-159.47986
19.72523,-155.08805
19.71857,-155.08796
21.27281,-157.82043
21.27514311708787,-157.8222315
19.611596242715727,-155.9798014
21.27432,-157.82024
19.635174319434007,-155.990036
21.56988,-158.1315
21.88481948,-159.4990137
19.60801,-155.97651
20.93353,-156.69194
21.417480711665583,-158.1595504
21.67065,-158.04158
21.28268,-157.83605
21.18457,-157.24405
19.9239,-155.88337
20.699382750521274,-156.4407173
21.28284,-157.83607
20.9707805,-156.6780936
19.56044409046611,-155.9618068
21.001026556113207,-156.657061
19.5876171,-155.9707378
19.6322117,-155.9878323
21.70075,-157.9955
19.61741,-155.98224
21.33238556342011,-158.1196457
21.902988,-159.461266
22.05997369533845,-159.3204229
22.06332,-159.31981
19.62298,-155.98455
21.28141605318329,-157.8021017
20.76324,-156.45922
19.55681,-155.96466
22.220649777489268,-159.4678416
21.27556,-157.82021
21.27913,-157.83015
21.28219,-157.82902
21.960735010959773,-159.3492548
19.62842,-155.98807
20.72154,-156.44685
21.2752,-157.824
21.28433,-157.83762
22.22284971,-159.4827115
21.873955,-159.448242
21.274624723159093,-157.8212958
22.2234,-159.48715
19.925482087462186,-155.7952511
19.44594,-155.23199
19.925066632065878,-155.8796443
22.227872,-159.4804792
20.248,-155.83222
21.389986,-157.731125
19.74054,-155.09122
19.9590378,-155.8571561
21.88551331,-159.4770355
19.557228999755633,-155.9605856
21.28448657412882,-157.8344304
21.28449,-157.83723
19.06315,-155.64495
21.18573,-157.24239
19.91709,-155.87663
19.439,-155.19282
19.71606,-155.12573
19.61536877628377,-154.9479877
21.88872,-159.47357
19.91691,-155.87665
19.48826,-155.91383
19.50422,-155.92592
21.34426,-158.12467
20.94496,-156.68898
20.95832,-156.68387
20.7149,-156.44338
21.28702,-157.83187
21.2746557,-157.8232359
21.28188,-157.82787
21.286594453517278,-157.8337307
21.27406,-157.81975
21.27972,-157.82625
21.28544,-157.8336
21.87546,-159.44474
20.9838,-156.67262
19.62199,-155.98589
22.05342,-159.32732
19.92466,-155.86765
22.22688,-159.48323
21.382213388319414,-157.7301634
22.219145079412865,-159.4693452
21.283475554412686,-157.8292145
22.05497,-159.32578
21.276166765615386,-157.8247806
21.27545,-157.82504
21.27566,-157.8239
22.22249,-159.48483
22.22491,-159.48484
19.643772895008844,-155.995261
20.95237,-156.68771
22.220430886923687,-159.4721328
19.9501678,-155.8522185
21.87452,-159.45606
19.562027867599664,-155.9611003
22.21498,-159.48664
21.28609,-157.83211
21.27198,-157.82247
21.28492,-157.83106
20.97173,-156.67928
20.97101,-156.67818
19.92218,-155.8841
21.27357,-157.82122
21.28662,-157.83506
20.9495,-156.6896
21.65216,-157.92815
19.561922825103863,-155.9612492
19.56063517640084,-155.961828
19.40193,-154.92921
21.64752,-157.92084
20.97231,-156.67808
20.94669,-156.691742
22.22045,-159.47848
21.27889,-157.82286
20.98686,-156.66965
21.270938429860333,-157.8214052
20.98601,-156.67067
21.278396752728135,-157.8240392
21.27836,-157.822
21.27935,-157.83311
19.64185,-155.99197
20.947526249025906,-156.6909655
21.27705512,-157.8227231
20.92711,-156.6929
21.26387,-157.78646
21.284703853565567,-157.8310335
21.67874,-158.03444
21.283274862555697,-157.8333676
21.282090424832237,-157.8262522
19.63994,-155.99252
19.617361822723954,-155.9824058
21.28428,-157.83847
21.27879,-157.82546
22.20693,-159.54631
21.28622,-157.83846
21.87489,-159.45194
21.28568,-157.83115
20.22151281082147,-155.7508493
19.58808,-155.96903
20.9995,-156.66448
19.46521,-154.92589
21.27777,-157.83131
21.27379,-157.82033
19.64294,-155.99427
21.28687,-157.83524
21.4553,-157.82814
21.48559,-158.19335
21.48518,-158.19299
21.58226,-158.13968
19.56246,-155.96114
21.482809,-158.203629
20.98399,-156.67112
19.69614,-155.96898
19.576041459232126,-155.9546901
19.59338,-155.95406
21.27454,-157.82094
20.03996703305246,-155.639193
19.92353,-155.8844
20.81818,-156.28566
19.05726,-155.60116
19.64299,-155.99405
19.944370602530714,-155.8675018
19.50442,-155.92594
19.561,-155.96099
19.94743,-155.85679
19.72852,-155.08804
21.9353,-159.51131
19.9484,-155.85256
19.94129,-155.86518
21.5894738,-158.1109743
21.59212,-158.10639
19.59192,-155.95631
21.87688,-159.46117
19.606801366041548,-155.9741739
19.94641,-155.8583
21.87982,-159.47081
19.64811193,-155.9538759
19.94271,-155.86522
19.948400497436523,-155.8525543
20.968731442326064,-156.6798991
19.57898,-154.98474
19.63207,-155.97813
19.55739,-155.96218
22.22289,-159.55366
21.59016,-158.11013
19.66313,-155.98016
20.02841,-155.71796
21.46377,-158.21218
19.643983405082544,-155.9579456
21.88542582,-159.4779691
21.5827808,-158.1387864
19.92738,-155.87828
21.49663323951577,-158.0291812
20.99657,-156.65905
21.6558,-158.0587
20.77009,-156.45777
20.856276,-156.664674
19.44507,-155.24059
19.92202,-155.88492
21.34212,-157.86962
19.53781,-155.02738
20.999215366702543,-156.662302
19.59364,-155.96831
21.650294224210786,-158.0604562
19.94597,-155.85571
20.79671,-156.506
20.933624,-156.68605
21.65143333229676,-158.0604524
21.57991,-157.88705
21.28027,-157.82483
20.999720201469668,-156.6588667
19.45928,-155.15335
20.91469,-156.49551
20.04298,-155.37008
20.8957835,-156.4920311
19.57509,-154.94359
21.278828951044193,-157.82552
21.279045511118426,-157.8237668
20.878615,-156.682281
21.58034,-158.14953
19.59356,-155.96825
19.944347068107938,-155.8527419
20.98899,-156.66631
22.00959,-159.3403
19.92201,-155.88453
20.99393,-156.66759
20.9962205,-156.6582776
21.70031,-157.99434
19.63656006308284,-155.9913344
21.26321,-157.78756
19.56648,-155.96515
20.68587,-156.44315
19.6111,-155.97539
22.2277894,-159.4739604
21.383750148069275,-157.7138594
21.38424,-157.71036
21.27908,-157.82361
21.704599,-157.998062
21.27879,-157.83184
19.722721099853516,-155.0841675
20.988520014962173,-156.6639742
20.77042,-156.45304
21.33099,-157.85186
19.64263,-155.99664
21.00298,-156.66418
21.28121,-157.82808
20.76,-156.45814
21.30671,-157.82248
20.72177,-156.44693
20.9536419,-156.6868362
22.06188,-159.31906
21.30158,-157.82395
22.07325,-159.31942
21.87700497551821,-159.4589827
21.26112,-157.82074
20.95178,-156.68902
21.8765,-159.45972
19.4357,-155.18479
21.64781,-157.91878
21.69902,-157.99411
19.31427,-155.88429
21.59073913419946,-157.8904934
22.0572,-159.32696
22.06014,-159.31987
20.723091,-156.446869
20.723248488929215,-156.4428444
20.9910799,-156.6680119
21.32964,-158.12018
19.625720135792346,-155.9875908
20.68548,-156.43642
19.4358,-155.22372
19.406502937667074,-154.9118233
19.03149,-155.62954
21.605246659743354,-157.9021813
20.71404,-156.44378
21.89022,-159.4742
21.47852,-158.22348
19.55568,-155.96119
20.93011,-156.68739
22.21673,-159.4827
20.97491,-156.67836
22.06327,-159.31973
21.30035,-157.82295
21.29968,-157.82398
22.0619,-159.31999
21.2569,-157.80302
20.7962475,-156.5052291
20.962987,-156.6833787
21.28005,-157.8279
22.05376,-159.32863
22.22405460907764,-159.4810692
21.58924,-157.89116
21.2756,-157.82055
19.73314094543457,-155.0269775
21.28054,-157.83197
20.927925,-156.366776
19.440773010253906,-155.2820587
19.415242608464652,-154.9253067
20.71198,-155.99359
19.93457,-155.78456
21.88912,-159.472946
20.945343462521198,-156.6915212
21.27544,-157.82195
21.61661,-158.08833
21.186392,-157.24559
21.28132742,-157.8258941
19.66151,-155.94205
21.28219,-157.83995
21.457,-158.20179
19.54448,-155.92924
19.00276,-155.66536
21.28106,-157.82622
21.48218,-158.19577
20.99328,-156.66885
20.92876973338087,-156.6930786
21.054939998940654,-156.8403747
21.62802,-158.07224
21.88979364,-159.474451
19.43597,-154.91855
20.92777,-156.69108
19.4262,-155.2131
20.95225,-156.68602
20.907326969462904,-156.2247813
21.88933,-159.47466
21.19013,-157.24693
21.88866,-159.4726
19.93301,-155.78998
19.93123,-155.79408
21.48385,-158.20354
21.64826,-157.91795
20.929,-156.36652
21.05586,-156.83913
21.05573,-156.83963
19.47626,-155.10299
19.78814,-155.0898
19.394644,-154.933899
19.59289,-154.93323
20.02399,-155.66725
19.45716,-154.94077
19.43329915471231,-155.2127605
20.757771049816377,-155.9873855
20.0286,-155.4055
19.61502,-155.98166
21.8918,-159.47669
21.27942,-157.82676
19.661226656729696,-155.9797143
19.67048,-155.0902
19.71783,-155.9901
19.46908,-155.121
19.72085,-155.08574
19.93011,-155.78526
20.91136,-156.37759
19.58374,-154.99184
20.682564,-156.4394726
19.503804375702742,-155.9266815
19.91428,-155.87856
19.66149,-155.98018
19.52117,-154.84839
21.19161,-157.24415
19.55517,-155.96239
19.09647,-155.75214
19.43859,-155.21934
20.03825,-155.64
20.9984498,-156.6611384
19.50416,-155.92505
19.464233580922212,-155.09803
19.6115,-155.97977
20.08771,-155.84455
19.71798979314839,-155.0813626
19.51639,-155.13913
19.94671,-155.85776
20.77947,-156.46121
20.75916,-156.30208
19.44149,-154.91527
19.91698,-155.8761
20.9927211,-156.6686046
19.94402,-155.85147
19.493864,-154.94455
20.77087,-156.45627
19.71433,-155.07458
22.01141,-159.33854
20.94536,-156.68986
19.43463,-155.22287
21.30806,-157.84728
20.90628570472841,-156.4846072
19.94449,-155.79883
19.58058197743978,-155.957592
20.79668194218552,-156.5077278
21.65504,-158.05976
19.69587,-155.96719
19.69722,-155.06841
19.92414,-155.87682
19.47273,-155.91873
21.00232,-156.65834
20.993288,-156.668961
19.93979,-155.8658
19.92332,-155.87613
19.72189,-155.99243
19.92356,-155.87594
19.53699029106287,-154.9206606
21.88079,-159.4744
19.712181,-155.078506
20.9859,-156.67087
20.99286,-156.66886
21.889701,-159.475281
21.699635,-157.994934
19.610555902836666,-155.9659826
21.590433,-157.890611
21.48149,-158.20089
19.59348,-155.96724
21.88758,-159.47246
20.98446,-156.67118
19.64073,-155.99413
21.48375,-158.20439
21.4621731,-158.2125217
19.54766,-154.99448
19.92768,-155.79403
19.73575,-155.09146
19.44178,-155.23424
19.43527,-155.22466
19.46262,-154.84921
19.43742,-155.2171
20.99272,-156.66662
20.99821,-156.66449
22.227934,-159.474808
21.28606,-157.71943
19.926338096589202,-155.8812376
21.32412,-157.86159
21.31335,-158.03147
19.63695,-155.991
19.62257,-155.98272
19.66327,-155.94157
21.29665,-157.79186
19.62063107983526,-155.9856072
20.998223640499262,-156.6607307
19.61152737151363,-155.9797055
19.56253967083483,-155.9609687
22.061771,-159.319092
19.57035,-155.96281
19.57066,-155.96318
21.27694,-157.82223
22.06427,-159.32014
19.56071,-155.96132
21.876902225663372,-159.4592418
20.716541666335935,-156.4435614
19.43845,-155.21793
19.40163,-155.88187
21.60527,-157.90199
20.07775,-155.4701
21.19016,-157.24756
19.43723,-155.2767
20.68756,-156.44098
22.06187,-159.32105
21.274884662804144,-157.8212314
20.76011,-156.45882
19.56044,-155.96169
21.28785,-157.83999
21.420780989385683,-157.7455673
20.92947,-156.6927
19.58846,-155.97055
21.27587,-157.82303
22.224417350963705,-159.4828513
21.878486063044182,-159.4592713
21.29988,-157.82399
20.91567,-156.69461
21.275826907483125,-157.820366
21.61858,-157.91983
20.72577,-156.44691
20.993968422369903,-156.6666797
21.27551,-157.82001
21.27565,-157.82006
21.33128,-157.85335
19.62009,-155.98583
22.220767693754823,-159.4678988
19.94229,-155.85127
21.27902,-157.83185
20.92769,-156.6926
21.274616538110852,-157.8214148
22.22285,-159.46895
20.24663,-155.8334
19.93347,-155.79333
20.02533,-155.66935
19.43486,-155.22277
20.998941129549294,-156.661984
19.58528,-155.9701
21.46079146264586,-157.8493433
21.611902,-158.095107
19.92814,-155.88442
20.91319,-156.3795
19.60604,-155.97513
19.60847,-155.97697
21.44609,-158.18614
20.22138,-155.81763
19.53747,-154.98677
20.71561,-156.44463
19.435,-155.22674
21.3312,-158.1201
21.00153,-156.65799
21.27927,-157.82545
21.27922788172625,-157.8260433
21.279840960369324,-157.8249388
21.27788,-157.82417
22.22289,-159.48434
19.587545,-155.970673
20.999491153279465,-156.6601312
19.58966,-155.97037
19.5844094,-155.9687683
21.47981,-158.20398
21.31787,-157.8682
19.93006,-155.88569
22.04886,-159.3365
21.88461,-159.45782
20.78476,-156.46675
19.60601,-155.97522
19.59039,-155.97152
20.99877275396725,-156.6621528
19.59722,-155.97261
21.45727,-158.012024
21.88423028252426,-159.4590829
20.24662,-155.83409
19.591686493531643,-155.9681432
19.99839,-155.81643
20.901163216248637,-156.4830039
19.60831289982985,-154.9588631
19.43467,-155.22184
19.56048,-154.89023
21.884588,-159.457916
19.92665,-155.87959
21.89291,-159.46126
20.99935,-156.66089
20.71741,-156.44419
20.99949238732425,-156.6607706
20.77171,-156.45791
21.65088,-158.05509
20.9977,-156.66184
19.92661,-155.88322
19.31346,-155.88671
20.9279259,-156.3667725
22.06015,-159.32076
21.8855,-159.45737
20.0725,-155.84958
20.91266,-156.32493
19.53191,-154.91456
19.46274,-154.84859
19.93578,-155.87385
19.7329,-155.02476
19.61151,-155.97965
21.38036,-157.91895
20.92317,-156.69498
20.99804188312593,-156.6620356
21.28127,-157.82814
19.92835,-155.88519
19.94778,-155.85719
19.59675692747216,-155.9724772
19.59745,-155.96216
20.99795,-156.66011
19.59625,-155.97279
21.95148,-159.36189
21.463024,-158.212769
21.95264,-159.364
19.61228,-155.9762
21.88479,-159.46242
19.31637630531506,-155.877448
21.95825,-159.35501
21.001087628535583,-156.6615435
20.99192,-156.66793
20.78646,-156.46708
19.55822,-154.88879
21.555315042424144,-157.8550815
19.72156,-155.09912
22.07245,-159.31887
20.91784,-156.69628
21.96086,-159.34762
20.71627,-156.44167
20.75696,-156.45786
21.64431,-158.04743
21.64752,-158.04574
21.63976,-158.04445
22.22734,-159.4823
21.64924,-158.05427
19.55728,-155.9637
